iter	Logloss
291	0.2578484559
292	0.2577519349
293	0.257600315
294	0.2572829523
295	0.2569143032
296	0.256889041
297	0.2567833822
298	0.2565414558
299	0.2561949563
300	0.2558805573
301	0.2557947448
302	0.2557279641
303	0.2554401729
304	0.255117562
305	0.2549493957
306	0.2544766004
307	0.2538500082
308	0.2535368853
309	0.2530246963
310	0.2527833929
311	0.2526301216
312	0.2524779544
313	0.2522540794
314	0.2520810556
315	0.2520099403
316	0.2517990587
317	0.2515163164
318	0.2512880236
319	0.251207379
320	0.2508564922
321	0.2508144872
322	0.2506662061
323	0.2504321439
324	0.2500940255
325	0.249997736
326	0.2498305791
327	0.2497088961
328	0.249383123
329	0.2492270337
330	0.2488869943
331	0.2484126281
332	0.2479847094
333	0.2478427769
334	0.2476411843
335	0.247489242
336	0.2473008731
337	0.2471799999
338	0.2469575577
339	0.2468554057
340	0.24663646
341	0.2463834677
342	0.2462373429
343	0.2460198331
344	0.2456595257
345	0.2454326289
346	0.2453476604
347	0.2449975688
348	0.2447715031
349	0.2443598843
350	0.2441315586
351	0.2439902404
352	0.2435900723
353	0.2433272088
354	0.2432389025
355	0.2430264562
356	0.2429198535
357	0.2425830469
358	0.2423364394
359	0.2421876557
360	0.2417990453
361	0.2415832743
362	0.2411843289
363	0.2407959342
364	0.2406758879
365	0.2404507502
366	0.2402761939
367	0.2401162508
368	0.2400242207
369	0.2397859848
370	0.239574439
371	0.239252495
372	0.2387573572
373	0.2385685947
374	0.2382235941
375	0.237897055
376	0.2377331648
377	0.2374779405
378	0.237225169
379	0.2369871722
380	0.2366888574
381	0.2365871208
382	0.2363812222
383	0.2361405806
384	0.2359089576
385	0.2355649947
386	0.235339691
387	0.2350055703
388	0.2347865003
389	0.2346461508
390	0.2343529803
391	0.234153282
392	0.23388142
393	0.2336909973
394	0.2334486167
395	0.2330976448
396	0.23274048
397	0.2324702036
398	0.2321814138
399	0.2320272943
400	0.2317945251
401	0.2316352928
402	0.2314343104
403	0.2312419867
404	0.2310352368
405	0.2308819365
406	0.2307163559
407	0.2306164544
408	0.2303995986
409	0.2301215084
410	0.2299369986
411	0.2297618813
412	0.2293331651
413	0.2290791912
414	0.2288675134
415	0.2286825054
416	0.2285778257
417	0.2283823728
418	0.2281532496
419	0.2279847129
420	0.2277111486
421	0.2273952903
422	0.2272358636
423	0.2270829094
424	0.2269309822
425	0.2267704521
426	0.2265250334
427	0.2263723748
428	0.2261789805
429	0.2258917289
430	0.2257297991
431	0.2256168771
432	0.2253560144
433	0.2251796398
434	0.2248162694
435	0.2245803425
436	0.2244499048
437	0.2242398054
438	0.2240536172
439	0.2238944243
440	0.2238426206
441	0.2236729747
442	0.2234610098
443	0.2233313533
444	0.2230390814
445	0.2229521288
446	0.2225764874
447	0.2223725685
448	0.2220620339
449	0.2218276642
450	0.2216410608
451	0.2215727894
452	0.2215295343
453	0.2212353522
454	0.2210485639
455	0.2208779575
456	0.2207150433
457	0.2206931868
458	0.220469189
459	0.2203508335
460	0.2202141957
461	0.2201000516
462	0.2199715912
463	0.2197841891
464	0.2196280048
465	0.2193779787
466	0.2193424146
467	0.2192987307
468	0.2191723229
469	0.219033917
470	0.2188157767
471	0.2186312871
472	0.2185169364
473	0.2182896322
474	0.2179616277
475	0.2177890743
476	0.2174466271
477	0.2171519007
478	0.2168422175
479	0.2165308533
480	0.2162592885
481	0.2160384773
482	0.2158712373
483	0.2154445702
484	0.2151538818
485	0.2146302944
486	0.2145061172
487	0.2144888972
488	0.2141697678
489	0.2140194058
490	0.2138205875
491	0.2136518738
492	0.2134091174
493	0.2130222289
494	0.2128563946
495	0.2127607705
496	0.2125765276
497	0.2122866076
498	0.2121243789
499	0.2118982843
500	0.2115930203
501	0.2111628464
502	0.210953556
503	0.2108234421
504	0.2107108219
505	0.2106861678
506	0.210518841
507	0.2103578409
508	0.2101120756
509	0.2100515294
510	0.2097862783
511	0.2096832139
512	0.2095197551
513	0.209309129
514	0.2091949623
515	0.209015423
516	0.2088084309
517	0.2086460299
518	0.2085409812
519	0.2083983338
520	0.20825737
521	0.2082039731
522	0.2080641334
523	0.2080320932
524	0.2077074516
525	0.2075339901
526	0.2071420149
527	0.2069865948
528	0.2068070602
529	0.2067470418
530	0.2066132959
531	0.2065506339
532	0.2063948447
533	0.2062666017
534	0.2060940842
535	0.2059779179
536	0.205755674
537	0.2057043465
538	0.2053436853
539	0.2052681992
540	0.2051505878
541	0.2049354881
542	0.2047505684
543	0.2045807366
544	0.2043862815
545	0.2041590592
546	0.2040524215
547	0.2039067772
548	0.2036541967
549	0.2032129234
550	0.2029820595
551	0.2028469285
552	0.2027367845
553	0.2024684635
554	0.2023860927
555	0.2022194204
556	0.2020068269
557	0.2017219657
558	0.2014780271
559	0.2013419532
560	0.2010875085
561	0.2008567997
562	0.2007263253
563	0.2006202852
564	0.2003649822
565	0.2002079323
566	0.2001995993
567	0.2000567366
568	0.1999203697
569	0.1997878597
570	0.1997657439
571	0.1994063557
572	0.1993045245
573	0.1991015107
574	0.199000996
575	0.1987547154
576	0.1985531898
577	0.1983561447
578	0.1982372465
579	0.1980926918
580	0.1978595235
581	0.1977727096
582	0.1975405785
583	0.1973557212
584	0.1970938511
585	0.1969874023
586	0.1967746369
587	0.1966842974
588	0.1965807418
589	0.1964190432
590	0.1963082227
591	0.1962198397
592	0.1959031865
593	0.1957764725
594	0.1956835982
595	0.1954749056
596	0.1950981803
597	0.1948959157
598	0.1947804513
599	0.1945885576
600	0.1943460657
601	0.194250945
602	0.1940565306
603	0.1936807876
604	0.1936459586
605	0.1932909943
606	0.1931072724
607	0.1928268948
608	0.1926866225
609	0.192623082
610	0.1924606821
611	0.1922463198
612	0.1919819724
613	0.1916408937
614	0.1913771299
615	0.1913656262
616	0.1911129571
617	0.1909532947
618	0.1908718998
619	0.1907334106
620	0.1906038112
621	0.1904184578
622	0.1902439115
623	0.1900922893
624	0.1899944806
625	0.1898836106
626	0.1897182502
627	0.1895132371
628	0.1893747914
629	0.1893234941
630	0.1890604817
631	0.188858134
632	0.1886679508
633	0.1884815654
634	0.1882824706
635	0.1881233656
636	0.1880330296
637	0.187892837
638	0.1877646823
639	0.1875407035
640	0.1872862543
641	0.1872146283
642	0.1871486977
643	0.1869452861
644	0.1867621824
645	0.1866068068
646	0.1865170941
647	0.1863684368
648	0.1862165973
649	0.1861372839
650	0.185932808
651	0.1858201274
652	0.1857246905
653	0.1855826864
654	0.1854541277
655	0.1852862996
656	0.1851438023
657	0.1851332707
658	0.1849764373
659	0.1849403206
660	0.1849321311
661	0.1847304425
662	0.1846226061
663	0.1844748666
664	0.1843012143
665	0.1842240591
666	0.1841357706
667	0.1839633079
668	0.1838521065
669	0.1835595136
670	0.1835078092
671	0.1832194828
672	0.1830675727
673	0.1828406438
674	0.1826671562
675	0.1824657556
676	0.1823136007
677	0.1821649203
678	0.1820186835
679	0.1818970722
680	0.1816802159
681	0.1814736793
682	0.1812712652
683	0.1811837339
684	0.1810163819
685	0.1808915727
686	0.1807783336
687	0.1806735142
688	0.1804867793
689	0.1803687027
690	0.1801652909
691	0.1799276513
692	0.1797647275
693	0.1795977052
694	0.1794179203
695	0.1793120545
696	0.179162052
697	0.1791010586
698	0.1790191988
699	0.1789566233
700	0.1786925351
701	0.1786858984
702	0.1785596402
703	0.1782492145
704	0.1781012059
705	0.1779064586
706	0.1777302338
707	0.1776392244
708	0.1775524108
709	0.177364636
710	0.1770908374
711	0.1769938015
712	0.1769274982
713	0.1769082651
714	0.1767746103
715	0.1766203476
716	0.1765044245
717	0.176315943
718	0.1761762821
719	0.1760606179
720	0.1758135502
721	0.1757161022
722	0.1756493163
723	0.1753881734
724	0.175170092
725	0.1751232983
726	0.1748238673
727	0.1746028718
728	0.1743356989
729	0.1740642795
730	0.1739873348
731	0.173879768
732	0.1736555799
733	0.1734917796
734	0.1733424258
735	0.1730649908
736	0.1729138147
737	0.1727529985
738	0.1725214488
739	0.1723592919
740	0.1721422678
741	0.1719828603
742	0.1718966766
743	0.1716741703
744	0.1714471687
745	0.1713538965
746	0.1712159772
747	0.171098374
748	0.1708577791
749	0.1706754844
750	0.1705735471
751	0.1705106705
752	0.1703931541
753	0.1702925352
754	0.1701208997
755	0.1700364175
756	0.1699648179
757	0.1699324929
758	0.1698787098
759	0.1696720063
760	0.1695015704
761	0.1692825783
762	0.1691148449
763	0.1690438766
764	0.1690142447
765	0.168869547
766	0.1687783977
767	0.1686001226
768	0.1684617226
769	0.1682029089
770	0.1680803277
771	0.1679661159
772	0.1678132102
773	0.1677389925
774	0.1675601521
775	0.1674134874
776	0.1672956712
777	0.1670290809
778	0.1669470994
779	0.1668206589
780	0.1667059925
781	0.1666414416
782	0.1665785239
783	0.1664517612
784	0.1663338478
785	0.1661553906
786	0.1659662413
787	0.1657920093
788	0.1657412558
789	0.1657291517
790	0.1655704075
791	0.1653561038
792	0.1652737036
793	0.1652096674
794	0.1650352175
795	0.1648442532
796	0.1647414067
797	0.1646755455
798	0.164522689
799	0.1643189312
800	0.1641823696
801	0.1640548315
802	0.1639308209
803	0.1638602664
804	0.1636887943
805	0.1634537166
806	0.1633700541
807	0.1631832252
808	0.1629996626
809	0.1628399629
810	0.1626272588
811	0.1625181072
812	0.1624273357
813	0.162347454
814	0.1621540715
815	0.1621304636
816	0.1619865539
817	0.1618854978
818	0.1617433397
819	0.1616599138
820	0.1616031668
821	0.1615012168
822	0.161370285
823	0.1612913269
824	0.1611509813
825	0.1609776363
826	0.1608449943
827	0.1607849509
828	0.1606955477
829	0.1605742199
830	0.1603750382
831	0.1602374175
832	0.1601886894
833	0.1600957306
834	0.1599541634
835	0.1598418831
836	0.1597967866
837	0.1595267353
838	0.1593526252
839	0.1592428691
840	0.1591324959
841	0.1590372127
842	0.1588717242
843	0.1588030712
844	0.1586866784
845	0.1586111142
846	0.1584999148
847	0.158331207
848	0.1582716299
849	0.1582063231
850	0.158165427
851	0.1580729443
852	0.1579303278
853	0.1577281657
854	0.1575146207
855	0.1573719187
856	0.1572947621
857	0.157021987
858	0.1568667931
859	0.1567638987
860	0.1565686481
861	0.1564278785
862	0.156186658
863	0.1561498732
864	0.1560383629
865	0.1559733084
866	0.1558591108
867	0.1556144191
868	0.1553989753
869	0.1551293136
870	0.1550049328
871	0.1548670323
872	0.1548326747
873	0.1547414569
874	0.1545862865
875	0.1544252282
876	0.154341145
877	0.1541834242
878	0.1540637142
879	0.1538908256
880	0.1537618553
881	0.1537038677
882	0.1535561434
883	0.153427114
884	0.1533269375
885	0.1532103942
886	0.1531608045
887	0.1530188129
888	0.1528677202
889	0.1527212709
890	0.1526526867
891	0.1524566105
892	0.1522726302
893	0.1521678338
894	0.1520957896
895	0.1519110475
896	0.1517485733
897	0.1517032524
898	0.1514666988
899	0.1513540785
900	0.1511688391
901	0.1509923219
902	0.1509197124
903	0.1507978297
904	0.1507921495
905	0.1507480898
906	0.1506250819
907	0.150619049
908	0.1505236031
909	0.1504610071
910	0.150283543
911	0.1501277294
912	0.1499091844
913	0.1498246285
914	0.1495160433
915	0.1494105348
916	0.1493452677
917	0.1492213186
918	0.1490899551
919	0.1488371872
920	0.148768137
921	0.1486976466
922	0.1485767272
923	0.1484811247
924	0.1483566443
925	0.1483099117
926	0.1481473748
927	0.1480387698
928	0.1479469497
929	0.1477327106
930	0.1476321251
931	0.1475506832
932	0.1474313565
933	0.1473856262
934	0.1473013973
935	0.1471745605
936	0.1469688155
937	0.1467655209
938	0.1466071611
939	0.1465604205
940	0.1464616363
941	0.146327409
942	0.1461810591
943	0.1460580536
944	0.1460449452
945	0.1460045091
946	0.1458688152
947	0.1456875466
948	0.1456442918
949	0.1455532274
950	0.1453613863
951	0.1453015121
952	0.1451400773
953	0.1449787577
954	0.1449031394
955	0.1447294749
956	0.1446657829
957	0.14444395
958	0.1443371289
959	0.1441703016
960	0.144101668
961	0.1440735812
962	0.1440230697
963	0.1440158948
964	0.1438441774
965	0.1438089735
966	0.1437189153
967	0.1436753869
968	0.1435140043
969	0.1434181026
970	0.1433184441
971	0.143269443
972	0.1431423361
973	0.1430085649
974	0.1429409328
975	0.1427858023
976	0.1427519175
977	0.1426533417
978	0.1425861238
979	0.1423981651
980	0.1423577585
981	0.1422388179
982	0.1420359499
983	0.1419073777
984	0.1418766619
985	0.1417580037
986	0.1417034449
987	0.1415700384
988	0.1414939785
989	0.1413523152
990	0.1412959641
991	0.1411568581
992	0.1409724596
993	0.1407591189
994	0.140678227
995	0.1405253401
996	0.1403636788
997	0.1403085834
998	0.1402987273
999	0.1401737239
